3    1.16900e+00
4    1.00481e+00
5    9.38240e-01
6    8.79280e-01
7     8.33600e-01
8     8.03132e-01
9     8.02903e-01
10     8.02516e-01
11     7.69905e-01
12     7.23054e-01
13   6.67364e-01
14    6.16655e-01
15   5.57505e-01
