0.500000	480.967615	0.870801
1.000000	3847.740919	0.870801
1.500000	12986.125603	0.870801
2.000000	30781.927355	0.870801
2.500000	60120.951865	0.870801
3.000000	103889.004823	0.870801
3.500000	164971.891918	0.870801
4.000000	246255.418839	0.870801
4.500000	350625.391277	0.870801
5.000000	480967.614921	0.870801
5.500000	640167.895460	0.870801
6.000000	831112.038583	0.870801
6.500000	1056685.849981	0.870801
7.000000	1319775.135343	0.870801
7.500000	1623265.700358	0.870801
8.000000	1970043.350716	0.870801
8.500000	2362993.892106	0.870801
9.000000	2805003.130218	0.870801
9.500000	3298956.870742	0.870801
10.000000	3847740.919366	0.870801
10.500000	4454241.081782	0.870801
11.000000	5121343.163677	0.870801
11.500000	5700597.472642	0.781619
12.000000	5700597.472642	0.624812
12.500000	5700597.472642	0.528487
13.000000	5700597.472642	0.456263
13.500000	5700597.472642	0.399139
14.000000	5700597.472642	0.352656
14.500000	5700597.472642	0.313915
15.000000	5700597.472642	0.281128
15.500000	5700597.472642	0.253082
16.000000	5700597.472642	0.228880
16.500000	5700597.472642	0.207843
17.000000	5700597.472641	0.189441
17.500000	5700597.472642	0.173279
18.000000	5700597.472642	0.158997
18.500000	5700597.472642	0.146316
19.000000	5700597.472642	0.135022
19.500000	5700597.472642	0.124925
20.000000	5700597.472642	0.115868
20.500000	5700597.472642	0.107710
21.000000	5700597.472642	0.100339
21.500000	5700597.472642	0.093654
22.000000	5700597.472642	0.087578
22.500000	5700597.472642	0.082053
23.000000	5700597.472641	0.077006
23.500000	5700597.472641	0.072386
24.000000	5700597.472642	0.068146
24.500000	5700597.472642	0.064247
25.000000	5700597.472642	0.060656
