0.0 8.15 2.11 5.1
30.0 8.15 2.11 4.3
60.0 8.15 2.11 4.4
90.0 8.15 2.11 6.6
120.0 8.15 2.11 8.9
150.0 8.15 2.11 6.5
180.0 8.15 2.11 8.7
210.0 8.15 2.11 11.5
240.0 8.15 2.11 12.1
270.0 8.15 2.11 11.1
300.0 8.15 2.11 11.4
330.0 8.15 2.11 9.6
